Tags,TopShows,package_name,ConversionNames,Popular,ChannelDescription,Genre,AlternateNames,ShortName,OTT,Channel,zip_code
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",RFD|RFD - TV|RfD tv|RFD TV: Rural Free Delivery TV|rfdTV,FALSE,,Public Interest,RFD TV,RFDTV,FALSE,RFD-TV,14068
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",NASA|NASA Channel|NASA Education Channel (WEFSDT3)|NASA Select|NASA Television|NaSaTV,FALSE,,Informational,,NASATV,FALSE,NASA TV,14068
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Religious,,GODTV,FALSE,God TV,14068
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",DISC KIDS|Discovery Family|Discovery Family Channel|Discovery Kids|Discovery Kids Channel|DiscoveryFamilyChannel|Hub|Hub Network|HubNetwork|The Hub,FALSE,,Educational,Discovery Family Channel HD,DSCVRYFMLY,FALSE,Discovery Family Channel,49270
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER","BIO|Bio [The Biography Channel]|BIO Channel|bio.|BIO: THE BIOGRAPHY CHANNEL|bio: The Biography Channel.|Biography|Biography Channel|FYI,|The Biography Channel",FALSE,,Entertainment,"fyi, FYI Channel, FYI HD, FYI Channel HD, fyi HD",FYI,FALSE,FYI,49270
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",LOGO TV|Logo West|LogoTV,FALSE,,Lifestyle,"LOGO, Logo HD, Logo West",LOGO,FALSE,Logo,49270
National,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Sportsman|SPoRTSMANCHANNEL|Sportsmans Channel|The Sportsman|The Sportsman Channel|The Sportsmanﾒs|The Sportsmans,FALSE,,Sports,SPORTSMAN,SPRTSMN,FALSE,Sportsman Channel,49270
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",MTV Classic SD|VH 1 Classic|VH1 Classic|VH-1 Classic|VH1 Classic Rock|VH-1 Classic Rock|VH-1 Classics|VH1Classic|VH-1Classic|VHI CLASSIC|MTV Classics,FALSE,,Music,"VH1 Classic, VH1 Classic West, MTV Classic West",MTVCLSC,FALSE,MTV Classic,49270
"National, International",,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Outdoor|Outdoor Channel [West]|Outdoor Channel West|OUTDOOR NETWORK|OutdoorChannel|The Outdoor Channel|Outdoor Channel+,FALSE,,Sports,"Outdoor Channel HD, Outdoor Channel [West], Outdoor Channel West",OUTDOOR,FALSE,Outdoor Channel,49270
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",POP TV|Pop!|TV GUIDE|TV Guide Channel|TV GUIDE ENTERTAINMENT|TV Guide Network|TVGN,FALSE,,Informational,"POP HD, POP West, POP West HD",,FALSE,POP,49310
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",FXX (W),TRUE,,Entertainment,"FXX HD, FXX West, FXX West HD, FXX HD West",FXX,FALSE,FXX,49310
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Entertainment,"Oxygen HD, OXYGEN, OXYGEN HD, Oxygen West, Oxygen West HD, Oxygen HD West",O2,FALSE,Oxygen,49310
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",American Heroes|AmericanHeroesChannel|Military|Military Channel|MiLitarychanneL|MILTARY CHANNEL|The Military Channel,FALSE,,Educational,Military Channel,AHC,FALSE,American Heroes Channel,49310
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Boomerang (ESP)|Boomerang (SAP)|Boomerang [SAP]|Boomerang CFP|Boomerang en Espanol|Boomerang en Espa�ol|Boomerang Espanol|Boomerang Espa�ol|Boomerang Espanol (SAP)|Boomerang Espa�ol (SAP)|Boomerang Espa�ol SAP|Boomerang SAP,TRUE,,Family,Boomerang [SAP],BMRNG,FALSE,Boomerang,49310
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",CNBC Word|CNBC World.,FALSE,,News,,CNBCWRLD,FALSE,CNBC World,31599
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",DISC KIDS|Discovery Family|Discovery Family Channel|Discovery Kids|Discovery Kids Channel|DiscoveryFamilyChannel|Hub|Hub Network|HubNetwork|The Hub,FALSE,,Educational,Discovery Family Channel HD,DSCVRYFMLY,FALSE,Discovery Family Channel,31599
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",NASA|NASA Channel|NASA Education Channel (WEFSDT3)|NASA Select|NASA Television|NaSaTV,FALSE,,Informational,,NASATV,FALSE,NASA TV,20010
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Religious,,GODTV,FALSE,God TV,20010
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Religious,,,FALSE,Hope Channel,20010
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Datstar|Day Star|Daystar - WYDN|Daystar Network|Daystar Television|Daystar Television Network|WYDN - Daystar|Daystar (WBIF),FALSE,,Religious,Daystar HD,DYSTR,FALSE,Daystar,20010
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",CNBC Word|CNBC World.,FALSE,,News,,CNBCWRLD,FALSE,CNBC World,20010
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Religious,,,FALSE,World Harvest Television,10301
National,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",EPSNews|ESPN News,FALSE,,Sports,ESPNews HD,ESPNEWS,FALSE,ESPNews,10301
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",ACN|ACN Jewelry Network|J TV|Jewelry|Jewelry Channel|Jewelry Network|Jewelry Television.|Jewelry Televison|Jewelry TV|JeWeLryTeLeVIson|JEWELRYTV|Jewerly Television|Jewerly Television by 'ACN|Jewlery Television|Jewlery TV|JTV,FALSE,,Shopping,JEWELRY,JEWELRY,FALSE,Jewelry Television,10301
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Quality Value Convenience|QVC: Quality Value Convenience Network,FALSE,,Shopping,QVC HD,QVC,FALSE,QVC,10301
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",H2|H2.|History Channel Int'l.|History Intﾒl|History International|History Intl,FALSE,,Educational,"History 2, H2, Viceland HD, VICELAND, VICELAND HD",VICELAND,FALSE,Viceland,10301
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",MTV Classic SD|VH 1 Classic|VH1 Classic|VH-1 Classic|VH1 Classic Rock|VH-1 Classic Rock|VH-1 Classics|VH1Classic|VH-1Classic|VHI CLASSIC|MTV Classics,FALSE,,Music,"VH1 Classic, VH1 Classic West, MTV Classic West",MTVCLSC,FALSE,MTV Classic,19114
"National, International",,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Outdoor|Outdoor Channel [West]|Outdoor Channel West|OUTDOOR NETWORK|OutdoorChannel|The Outdoor Channel|Outdoor Channel+,FALSE,,Sports,"Outdoor Channel HD, Outdoor Channel [West], Outdoor Channel West",OUTDOOR,FALSE,Outdoor Channel,19114
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Lifestyle,,DOGTV,FALSE,DOGTV,19114
National,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Sports,Fox Soccer Plus HD,,FALSE,Fox Soccer Plus,19114
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Religious,,,FALSE,INCTV,19114
Italian,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Mediaset,FALSE,,Multicultural,,,FALSE,Mediaset Italia,19114
Italian,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Mediaset,FALSE,,Multicultural,,,FALSE,Mediaset Italia,02121
African American,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",TV1|TVOne,FALSE,,Multicultural,"TV ONE, TV ONE HD, TV One HD",,FALSE,TV One,02121
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",RFD|RFD - TV|RfD tv|RFD TV: Rural Free Delivery TV|rfdTV,FALSE,,Public Interest,RFD TV,RFDTV,FALSE,RFD-TV,29929
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",NASA|NASA Channel|NASA Education Channel (WEFSDT3)|NASA Select|NASA Television|NaSaTV,FALSE,,Informational,,NASATV,FALSE,NASA TV,29929
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Religious,,GODTV,FALSE,God TV,29929
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Religious,,,FALSE,Hope Channel,29929
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Datstar|Day Star|Daystar - WYDN|Daystar Network|Daystar Television|Daystar Television Network|WYDN - Daystar|Daystar (WBIF),FALSE,,Religious,Daystar HD,DYSTR,FALSE,Daystar,29929
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",FX East|FX Network|FX West|FX-East,TRUE,,Entertainment,"FX HD, FX West, FX West HD, FX HD [West]",FX,FALSE,FX,02920
English,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",ABC FAM|ABC Family|ABC Family Channel|ABC Family Channel East|ABC Family East|ABC Family West|ABCFAMILY,FALSE,,Family,"ABC Family, Freeform HD, Freeform West",FREEFORM,FALSE,Freeform,02920
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Sci Fi|Sci Fi Channel|Science Fiction Channel|Sci-Fi|Sci-Fi Channel|Sy fy|Syfy (W)|SyFy Channel|Syfy East|Syfy West,FALSE,,Entertainment,"Syfy HD, Syfy West, Syfy West HD, Syfy HD West",SYFY,FALSE,Syfy,02920
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Animal Planet West|animalplanet,TRUE,,Educational,"Animal Planet HD, Animal Planet West, Animal Planet West HD, Animal Planet HD West",ANMLPLNT,FALSE,Animal Planet,02920
English,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",ABC FAM|ABC Family|ABC Family Channel|ABC Family Channel East|ABC Family East|ABC Family West|ABCFAMILY,FALSE,,Family,"ABC Family, Freeform HD, Freeform West",FREEFORM,FALSE,Freeform,21114
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Sci Fi|Sci Fi Channel|Science Fiction Channel|Sci-Fi|Sci-Fi Channel|Sy fy|Syfy (W)|SyFy Channel|Syfy East|Syfy West,FALSE,,Entertainment,"Syfy HD, Syfy West, Syfy West HD, Syfy HD West",SYFY,FALSE,Syfy,21114
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Animal Planet West|animalplanet,TRUE,,Educational,"Animal Planet HD, Animal Planet West, Animal Planet West HD, Animal Planet HD West",ANMLPLNT,FALSE,Animal Planet,21114
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Disney jr|Disney Jr.|Disney Jr. (W)|DiSneyJr|DisneyJr.|DiSnEyJUniOR,FALSE,,Family,Disney Jr,DSNYJR,FALSE,Disney Junior,21114
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Ovation TV,FALSE,,Entertainment,"Ovation HD, OVATION, OVATION HD",OVATION,FALSE,Ovation,21114
National,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",ESPN CLASSIC SPORTS|ESPN Classic Sports Netwo|ESPN Classics|ESPNClassic|ESpnClassic Sports|ESPN Classic+,FALSE,,Sports,,ESPNCLSC,FALSE,ESPN Classic,47353
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",WE|WE - Women's Entertainment|WE Womenﾒs Entertainment|WE: Womenﾒs Entertainment|We: Womens Entertainment|WE: Women's Entertainment|We: Womens Entertainment West|WetV|Womenﾒs Entertainment|Women's Entertainment,FALSE,,Entertainment,"We tv HD, WE tv West, WE tv HD",WETV,FALSE,WE tv,47353
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",A & E|A&E Arts & Entertainment|A&E Arts&Entertainment|A&E East|A&E Network|A&E West|AandE|AandE West|Arts & Entertainment,TRUE,,Entertainment,"A&E HD, A&E West, A&E West HD",A&E,FALSE,A&E,47353
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",FX East|FX Network|FX West|FX-East,TRUE,,Entertainment,"FX HD, FX West, FX West HD, FX HD [West]",FX,FALSE,FX,47353
English,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",ABC FAM|ABC Family|ABC Family Channel|ABC Family Channel East|ABC Family East|ABC Family West|ABCFAMILY,FALSE,,Family,"ABC Family, Freeform HD, Freeform West",FREEFORM,FALSE,Freeform,47353
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Animal Planet West|animalplanet,TRUE,,Educational,"Animal Planet HD, Animal Planet West, Animal Planet West HD, Animal Planet HD West",ANMLPLNT,FALSE,Animal Planet,29745
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Disney jr|Disney Jr.|Disney Jr. (W)|DiSneyJr|DisneyJr.|DiSnEyJUniOR,FALSE,,Family,Disney Jr,DSNYJR,FALSE,Disney Junior,29745
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Ovation TV,FALSE,,Entertainment,"Ovation HD, OVATION, OVATION HD",OVATION,FALSE,Ovation,29745
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",RFD|RFD - TV|RfD tv|RFD TV: Rural Free Delivery TV|rfdTV,FALSE,,Public Interest,RFD TV,RFDTV,FALSE,RFD-TV,29745
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",NASA|NASA Channel|NASA Education Channel (WEFSDT3)|NASA Select|NASA Television|NaSaTV,FALSE,,Informational,,NASATV,FALSE,NASA TV,29745
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Sci Fi|Sci Fi Channel|Science Fiction Channel|Sci-Fi|Sci-Fi Channel|Sy fy|Syfy (W)|SyFy Channel|Syfy East|Syfy West,FALSE,,Entertainment,"Syfy HD, Syfy West, Syfy West HD, Syfy HD West",SYFY,FALSE,Syfy,28697
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Animal Planet West|animalplanet,TRUE,,Educational,"Animal Planet HD, Animal Planet West, Animal Planet West HD, Animal Planet HD West",ANMLPLNT,FALSE,Animal Planet,28697
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Disney jr|Disney Jr.|Disney Jr. (W)|DiSneyJr|DisneyJr.|DiSnEyJUniOR,FALSE,,Family,Disney Jr,DSNYJR,FALSE,Disney Junior,28697
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Ovation TV,FALSE,,Entertainment,"Ovation HD, OVATION, OVATION HD",OVATION,FALSE,Ovation,28697
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",RFD|RFD - TV|RfD tv|RFD TV: Rural Free Delivery TV|rfdTV,FALSE,,Public Interest,RFD TV,RFDTV,FALSE,RFD-TV,28697
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",NASA|NASA Channel|NASA Education Channel (WEFSDT3)|NASA Select|NASA Television|NaSaTV,FALSE,,Informational,,NASATV,FALSE,NASA TV,28697
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Religious,,,FALSE,Hope Channel,14068
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Datstar|Day Star|Daystar - WYDN|Daystar Network|Daystar Television|Daystar Television Network|WYDN - Daystar|Daystar (WBIF),FALSE,,Religious,Daystar HD,DYSTR,FALSE,Daystar,14068
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Fuse TV|fuse.,FALSE,,Music,"FUSE, FUSE HD, Fuse HD, fuse, fuse HD",FUSE,FALSE,Fuse,14068
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",CNBC Word|CNBC World.,FALSE,,News,,CNBCWRLD,FALSE,CNBC World,14068
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",DISC KIDS|Discovery Family|Discovery Family Channel|Discovery Kids|Discovery Kids Channel|DiscoveryFamilyChannel|Hub|Hub Network|HubNetwork|The Hub,FALSE,,Educational,Discovery Family Channel HD,DSCVRYFMLY,FALSE,Discovery Family Channel,14068
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER","BIO|Bio [The Biography Channel]|BIO Channel|bio.|BIO: THE BIOGRAPHY CHANNEL|bio: The Biography Channel.|Biography|Biography Channel|FYI,|The Biography Channel",FALSE,,Entertainment,"fyi, FYI Channel, FYI HD, FYI Channel HD, fyi HD",FYI,FALSE,FYI,14068
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",LOGO TV|Logo West|LogoTV,FALSE,,Lifestyle,"LOGO, Logo HD, Logo West",LOGO,FALSE,Logo,14068
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Lifestyle,,DOGTV,FALSE,DOGTV,49270
National,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Sports,Fox Soccer Plus HD,,FALSE,Fox Soccer Plus,49270
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Religious,,,FALSE,INCTV,49270
Italian,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Mediaset,FALSE,,Multicultural,,,FALSE,Mediaset Italia,49270
African American,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",TV1|TVOne,FALSE,,Multicultural,"TV ONE, TV ONE HD, TV One HD",,FALSE,TV One,49270
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",GEM|Gem Shopping|Gem shopping Channel|Gems|Gems & Jewelry TV|GEMS Shopping|GEMS Shopping Network|The Gems Shopping Network,FALSE,,Shopping,,GEMSHOP,FALSE,Gem Shopping Network,49270
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Religious,,,FALSE,World Harvest Television,49270
National,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",ESPN CLASSIC SPORTS|ESPN Classic Sports Netwo|ESPN Classics|ESPNClassic|ESpnClassic Sports|ESPN Classic+,FALSE,,Sports,,ESPNCLSC,FALSE,ESPN Classic,49310
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",WE|WE - Women's Entertainment|WE Womenﾒs Entertainment|WE: Womenﾒs Entertainment|We: Womens Entertainment|WE: Women's Entertainment|We: Womens Entertainment West|WetV|Womenﾒs Entertainment|Women's Entertainment,FALSE,,Entertainment,"We tv HD, WE tv West, WE tv HD",WETV,FALSE,WE tv,49310
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",A & E|A&E Arts & Entertainment|A&E Arts&Entertainment|A&E East|A&E Network|A&E West|AandE|AandE West|Arts & Entertainment,TRUE,,Entertainment,"A&E HD, A&E West, A&E West HD",A&E,FALSE,A&E,49310
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",FX East|FX Network|FX West|FX-East,TRUE,,Entertainment,"FX HD, FX West, FX West HD, FX HD [West]",FX,FALSE,FX,49310
English,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",ABC FAM|ABC Family|ABC Family Channel|ABC Family Channel East|ABC Family East|ABC Family West|ABCFAMILY,FALSE,,Family,"ABC Family, Freeform HD, Freeform West",FREEFORM,FALSE,Freeform,49310
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Sci Fi|Sci Fi Channel|Science Fiction Channel|Sci-Fi|Sci-Fi Channel|Sy fy|Syfy (W)|SyFy Channel|Syfy East|Syfy West,FALSE,,Entertainment,"Syfy HD, Syfy West, Syfy West HD, Syfy HD West",SYFY,FALSE,Syfy,49310
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Animal Planet West|animalplanet,TRUE,,Educational,"Animal Planet HD, Animal Planet West, Animal Planet West HD, Animal Planet HD West",ANMLPLNT,FALSE,Animal Planet,49310
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER","BIO|Bio [The Biography Channel]|BIO Channel|bio.|BIO: THE BIOGRAPHY CHANNEL|bio: The Biography Channel.|Biography|Biography Channel|FYI,|The Biography Channel",FALSE,,Entertainment,"fyi, FYI Channel, FYI HD, FYI Channel HD, fyi HD",FYI,FALSE,FYI,31599
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",LOGO TV|Logo West|LogoTV,FALSE,,Lifestyle,"LOGO, Logo HD, Logo West",LOGO,FALSE,Logo,31599
National,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Sportsman|SPoRTSMANCHANNEL|Sportsmans Channel|The Sportsman|The Sportsman Channel|The Sportsmanﾒs|The Sportsmans,FALSE,,Sports,SPORTSMAN,SPRTSMN,FALSE,Sportsman Channel,31599
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",MTV Classic SD|VH 1 Classic|VH1 Classic|VH-1 Classic|VH1 Classic Rock|VH-1 Classic Rock|VH-1 Classics|VH1Classic|VH-1Classic|VHI CLASSIC|MTV Classics,FALSE,,Music,"VH1 Classic, VH1 Classic West, MTV Classic West",MTVCLSC,FALSE,MTV Classic,31599
"National, International",,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Outdoor|Outdoor Channel [West]|Outdoor Channel West|OUTDOOR NETWORK|OutdoorChannel|The Outdoor Channel|Outdoor Channel+,FALSE,,Sports,"Outdoor Channel HD, Outdoor Channel [West], Outdoor Channel West",OUTDOOR,FALSE,Outdoor Channel,31599
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Lifestyle,,DOGTV,FALSE,DOGTV,31599
National,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Sports,Fox Soccer Plus HD,,FALSE,Fox Soccer Plus,31599
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",DISC KIDS|Discovery Family|Discovery Family Channel|Discovery Kids|Discovery Kids Channel|DiscoveryFamilyChannel|Hub|Hub Network|HubNetwork|The Hub,FALSE,,Educational,Discovery Family Channel HD,DSCVRYFMLY,FALSE,Discovery Family Channel,20010
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER","BIO|Bio [The Biography Channel]|BIO Channel|bio.|BIO: THE BIOGRAPHY CHANNEL|bio: The Biography Channel.|Biography|Biography Channel|FYI,|The Biography Channel",FALSE,,Entertainment,"fyi, FYI Channel, FYI HD, FYI Channel HD, fyi HD",FYI,FALSE,FYI,20010
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",LOGO TV|Logo West|LogoTV,FALSE,,Lifestyle,"LOGO, Logo HD, Logo West",LOGO,FALSE,Logo,20010
National,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Sportsman|SPoRTSMANCHANNEL|Sportsmans Channel|The Sportsman|The Sportsman Channel|The Sportsmanﾒs|The Sportsmans,FALSE,,Sports,SPORTSMAN,SPRTSMN,FALSE,Sportsman Channel,20010
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",MTV Classic SD|VH 1 Classic|VH1 Classic|VH-1 Classic|VH1 Classic Rock|VH-1 Classic Rock|VH-1 Classics|VH1Classic|VH-1Classic|VHI CLASSIC|MTV Classics,FALSE,,Music,"VH1 Classic, VH1 Classic West, MTV Classic West",MTVCLSC,FALSE,MTV Classic,20010
"National, International",,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Outdoor|Outdoor Channel [West]|Outdoor Channel West|OUTDOOR NETWORK|OutdoorChannel|The Outdoor Channel|Outdoor Channel+,FALSE,,Sports,"Outdoor Channel HD, Outdoor Channel [West], Outdoor Channel West",OUTDOOR,FALSE,Outdoor Channel,20010
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Lifestyle,,DOGTV,FALSE,DOGTV,20010
National,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Sports,Pursuit Channel HD,,FALSE,Pursuit Channel,10301
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",AXS|AXS TV HD|AxsTV hD|HD Net|HDNet|HDTV - Net,FALSE,,Entertainment,"AXS HD, AXS tv HD, AXS tv",AXSTV,FALSE,AXS TV,10301
Korean,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Multicultural,,ARRGTV,FALSE,Arirang TV,10301
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",HOME SHOPPING|HSN,FALSE,,Shopping,"HSN, HSN HD, Home Shopping Network HD",HSN,FALSE,Home Shopping Network,10301
English,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,News,FRSPCHTV,,FALSE,Free Speech TV,10301
"Portuguese, Brazilian",,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",PFC (Brazilian)|PFC (PORTUGUESE-BRAZILIAN)|PFC(Brazilian)|PFC(PORTUGUESE-BRAZILIAN),FALSE,,Multicultural,,,FALSE,PFC,10301
African American,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",TV1|TVOne,FALSE,,Multicultural,"TV ONE, TV ONE HD, TV One HD",,FALSE,TV One,19114
